province,food_name,product_group_tr,product_group_en,kcal_100g
Nevşehir,Nevşehir Testi Kebabı,Yemekler ve çorbalar,Meals & soups,278
Niğde,Niğde Kelle Söğüş,Yemekler ve çorbalar,Meals & soups,332
Niğde,Niğde Tavası,Yemekler ve çorbalar,Meals & soups,200
Erzurum,Oltu Cağ Kebabı,Yemekler ve çorbalar,Meals & soups,274
Aydın,Olukbaşı Oğlak Çevirme Kebabı,Yemekler ve çorbalar,Meals & soups,243
Ordu,Ordu Fındık Tirmidi Kavurması,Yemekler ve çorbalar,Meals & soups,334
Ordu,Ordu Fırın Fasulyesi Kavurması,Yemekler ve çorbalar,Meals & soups,199
Ordu,Ordu Galdirik Kavurması,Yemekler ve çorbalar,Meals & soups,197
Ordu,Ordu Melocan Kavurması,Yemekler ve çorbalar,Meals & soups,208
Ordu,Ordu Pancar Çorbası / Ordu Karalahana Çorbası,Yemekler ve çorbalar,Meals & soups,140
Ordu,Ordu Sakarca Mıhlaması,Yemekler ve çorbalar,Meals & soups,211
Ordu,Ordu Tostu,Yemekler ve çorbalar,Meals & soups,201
Ordu,Ordu Zeytinyağlı Karalahana Sarması / Ordu Zeytinyağlı Pancar Sarması,Yemekler ve çorbalar,Meals & soups,242
Ordu,Ordu İçli Tava,Yemekler ve çorbalar,Meals & soups,250
Aydın,Ortaklar Çöp Şiş,Yemekler ve çorbalar,Meals & soups,319
Çorum,Osmancık Ayvalı Yahnisi,Yemekler ve çorbalar,Meals & soups,278
Çorum,Osmancık Kaypak Yemeği,Yemekler ve çorbalar,Meals & soups,209
Çorum,Osmancık Yaprak İçi Yemeği,Yemekler ve çorbalar,Meals & soups,195
Çorum,Osmancık Yırtmaç Yemeği,Yemekler ve çorbalar,Meals & soups,257
Osmaniye,Osmaniye Zorkun Tava,Yemekler ve çorbalar,Meals & soups,176
Erzurum,Pasinler Yaprak Döner,Yemekler ve çorbalar,Meals & soups,317
Malatya,Polat İçli Köftesi / Polat Köftesi,Yemekler ve çorbalar,Meals & soups,288
Artvin,Puçuko,Yemekler ve çorbalar,Meals & soups,214
Kastamonu,Pınarbaşı Kara Çorba,Yemekler ve çorbalar,Meals & soups,158
Rize,Rize Etli Kara Lahana Sarması,Yemekler ve çorbalar,Meals & soups,296
Rize,Rize Muhlaması,Yemekler ve çorbalar,Meals & soups,230
Sakarya,Sakarya Kazımpaşa Köftesi,Yemekler ve çorbalar,Meals & soups,291
Manisa,Salihli Odun Köfte,Yemekler ve çorbalar,Meals & soups,163
Samsun,Samsun Kaz Tiridi,Yemekler ve çorbalar,Meals & soups,208
Afyonkarahisar,Sandıklı Alacaşı,Yemekler ve çorbalar,Meals & soups,235
Afyonkarahisar,Sandıklı Kapama Yemeği,Yemekler ve çorbalar,Meals & soups,237
Afyonkarahisar,Sandıklı Saç Eti,Yemekler ve çorbalar,Meals & soups,215
Isparta,Senirkent Banağı,Yemekler ve çorbalar,Meals & soups,263
Siirt,Siirt Büryan Kebabı,Yemekler ve çorbalar,Meals & soups,187
Siirt,Siirt Perde Pilavı,Yemekler ve çorbalar,Meals & soups,229
Siirt,Siirt İçli Köftesi / Siirt Kiteli,Yemekler ve çorbalar,Meals & soups,240
Sinop,Sinop Mantısı,Yemekler ve çorbalar,Meals & soups,258
Sivas,Sivas Köftesi,Yemekler ve çorbalar,Meals & soups,267
Şanlıurfa,Siverek Tavası,Yemekler ve çorbalar,Meals & soups,184
Eskişehir,Sivrihisar Arabaşı,Yemekler ve çorbalar,Meals & soups,166
Eskişehir,Sivrihisar Kelem Dolması,Yemekler ve çorbalar,Meals & soups,292
Balıkesir,Susurluk Tostu,Yemekler ve çorbalar,Meals & soups,250
Aydın,Söke Kulak Çorbası,Yemekler ve çorbalar,Meals & soups,201
Van,Tandırda Van Balığı / Tandırda Van İnci Kefali,Yemekler ve çorbalar,Meals & soups,305
Mersin,Tarsus Humusu,Yemekler ve çorbalar,Meals & soups,240
Mersin,Tarsus Kebabı,Yemekler ve çorbalar,Meals & soups,288
Kütahya,Tavşanlı Güveci / Tavşanlı Göveci,Yemekler ve çorbalar,Meals & soups,238
Kastamonu,Taşköprü Kuyu Kebabı,Yemekler ve çorbalar,Meals & soups,328
Tekirdağ,Tekirdağ Köftesi,Yemekler ve çorbalar,Meals & soups,314
İzmir,Tire Şiş Köfte,Yemekler ve çorbalar,Meals & soups,224
Tokat,Tokat Kebabı,Yemekler ve çorbalar,Meals & soups,279
Trabzon,Trabzon Kuymağı,Yemekler ve çorbalar,Meals & soups,264
Tunceli,Tunceli Şorbik Çorbası,Yemekler ve çorbalar,Meals & soups,297
Sivas,Ulaş Yaprak Döneri,Yemekler ve çorbalar,Meals & soups,192
Isparta,Uluborlu Banağı,Yemekler ve çorbalar,Meals & soups,266
Şanlıurfa,Urfa (Şanlıurfa) Frenk Çömleği,Yemekler ve çorbalar,Meals & soups,283
Şanlıurfa,Urfa (Şanlıurfa) Patlıcanlı Kebabı,Yemekler ve çorbalar,Meals & soups,156
Şanlıurfa,Urfa (Şanlıurfa) Pencer (Pazı) Boranısı,Yemekler ve çorbalar,Meals & soups,182
Şanlıurfa,Urfa (Şanlıurfa) Su Kabağı Yemeği,Yemekler ve çorbalar,Meals & soups,143
Şanlıurfa,Urfa (Şanlıurfa) Üzlemeli Pilavı,Yemekler ve çorbalar,Meals & soups,223
Şanlıurfa,Urfa (Şanlıurfa) İsot Çömleği,Yemekler ve çorbalar,Meals & soups,267
Şanlıurfa,Urfa Aya Köftesi / Şanlıurfa Aya Köftesi,Yemekler ve çorbalar,Meals & soups,303
Şanlıurfa,Urfa Ciğer Kebabı,Yemekler ve çorbalar,Meals & soups,238
Şanlıurfa,Urfa Eşkili,Yemekler ve çorbalar,Meals & soups,308
Şanlıurfa,Urfa Haşhaş Kebabı / Şanlıurfa Haşhaş Kebabı,Yemekler ve çorbalar,Meals & soups,173
Şanlıurfa,Urfa Kazan Kebabı / Şanlıurfa Kazan Kebabı,Yemekler ve çorbalar,Meals & soups,158
Şanlıurfa,Urfa Keme Boranısı Yemeği/Şanlıurfa Keme Boranısı Yemeği,Yemekler ve çorbalar,Meals & soups,233
Şanlıurfa,Urfa Kıymalı Söğürme / Şanlıurfa Kıymalı Söğürme,Yemekler ve çorbalar,Meals & soups,252
Şanlıurfa,Urfa Lebenisi,Yemekler ve çorbalar,Meals & soups,234
Şanlıurfa,Urfa Miftahi Tas Kebabı/ Şanlıurfa Miftahi Tas Kebabı,Yemekler ve çorbalar,Meals & soups,142
Şanlıurfa,Urfa Sac Kavurması / Şanlıurfa Sac Kavurması,Yemekler ve çorbalar,Meals & soups,231
Şanlıurfa,Urfa Sini Darahlığı/ Şanlıurfa Sini Taraklığı,Yemekler ve çorbalar,Meals & soups,176
Şanlıurfa,Urfa Soğan Kebabı / Şanlıurfa Soğan Kebabı,Yemekler ve çorbalar,Meals & soups,265
Şanlıurfa,Urfa Tiriti (Şanlıurfa Tiriti),Yemekler ve çorbalar,Meals & soups,251
Şanlıurfa,Urfa Yumurtalı Köfte,Yemekler ve çorbalar,Meals & soups,193
Şanlıurfa,Urfa İçli Köftesi,Yemekler ve çorbalar,Meals & soups,212
Edirne,Uzunköprü Köftesi,Yemekler ve çorbalar,Meals & soups,187
Uşak,Uşak Tarhanası,Yemekler ve çorbalar,Meals & soups,232
Van,Van Acem Köftesi,Yemekler ve çorbalar,Meals & soups,278
Van,Van Ayran Aşı,Yemekler ve çorbalar,Meals & soups,191
Van,Van Erişte Aşı,Yemekler ve çorbalar,Meals & soups,258
Van,Van Helise Yemeği,Yemekler ve çorbalar,Meals & soups,211
Van,Van Kavut,Yemekler ve çorbalar,Meals & soups,199
Van,Van Keledoşu,Yemekler ve çorbalar,Meals & soups,230
Van,Van Kürt Köftesi,Yemekler ve çorbalar,Meals & soups,188
Van,Van Sengeseri,Yemekler ve çorbalar,Meals & soups,210
Van,Van Tava Yemeği,Yemekler ve çorbalar,Meals & soups,181
Samsun,Yakakent Mantısı,Yemekler ve çorbalar,Meals & soups,323
Ordu,Yalıköy Köftesi,Yemekler ve çorbalar,Meals & soups,237
Malatya,Yeşilyurt Kiraz Yaprağı Sarma Köftesi / Yeşilyurt Kiraz Yaprağı Sarması,Yemekler ve çorbalar,Meals & soups,204
Yozgat,Yozgat Arabaşısı,Yemekler ve çorbalar,Meals & soups,245
Yozgat,Yozgat Desti Kebabı,Yemekler ve çorbalar,Meals & soups,230
Yozgat,Yozgat Tandır Kebabı,Yemekler ve çorbalar,Meals & soups,225
Düzce,Yufkalı Konuralp Pilavı,Yemekler ve çorbalar,Meals & soups,263
Bursa,Zeyniler Hınkalı,Yemekler ve çorbalar,Meals & soups,269
Zonguldak,Zonguldak Malay Yemeği,Yemekler ve çorbalar,Meals & soups,211
Zonguldak,Zonguldak Zılbıt Yemeği,Yemekler ve çorbalar,Meals & soups,209
Samsun,Çakallı Menemeni,Yemekler ve çorbalar,Meals & soups,223
Çankırı,Çankırı Bütün Et,Yemekler ve çorbalar,Meals & soups,140
Çankırı,Çankırı Cimcik Hamuru Çorbası,Yemekler ve çorbalar,Meals & soups,167
Çankırı,Çankırı Sarımsaklı Et,Yemekler ve çorbalar,Meals & soups,297
Çankırı,Çankırı Tutmaç Çorbası,Yemekler ve çorbalar,Meals & soups,309
Samsun,Çarşamba Keşkeği,Yemekler ve çorbalar,Meals & soups,224
Rize,Çayeli Kuru Fasulye Yemeği,Yemekler ve çorbalar,Meals & soups,261
Çankırı,Çerkeş Pırasa Dolması,Yemekler ve çorbalar,Meals & soups,249
Aydın,Çine Köftesi,Yemekler ve çorbalar,Meals & soups,360
Tekirdağ,Çorlu Kuzu Ciğer Sarma,Yemekler ve çorbalar,Meals & soups,285
Çorum,Çorum Kuru Mantısı,Yemekler ve çorbalar,Meals & soups,229
Çorum,Çorum Yırtma Yemeği,Yemekler ve çorbalar,Meals & soups,192
Ankara,Çubuk Homaçası,Yemekler ve çorbalar,Meals & soups,163
İzmir,Ödemiş Köftesi,Yemekler ve çorbalar,Meals & soups,244
Kastamonu,İhsangazi Ekşili Pilavı,Yemekler ve çorbalar,Meals & soups,201
Bursa,İnegöl Büryanı / İnegöl Mişörizi,Yemekler ve çorbalar,Meals & soups,171
Bursa,İnegöl Köfte,Yemekler ve çorbalar,Meals & soups,206
Bursa,İnegöl Piyazı,Yemekler ve çorbalar,Meals & soups,186
Afyonkarahisar,İscehisar Mermer Kebabı,Yemekler ve çorbalar,Meals & soups,311
Çorum,İskilip Dolması,Yemekler ve çorbalar,Meals & soups,275
Çorum,İskilip Ramazan Keşkeği,Yemekler ve çorbalar,Meals & soups,235
Çorum,İskilip Sirke Salatası,Yemekler ve çorbalar,Meals & soups,302
İzmir,İzmir Kumrusu,Yemekler ve çorbalar,Meals & soups,238
Şanlıurfa,Şanlıurfa Bostanası / Bostana,Yemekler ve çorbalar,Meals & soups,196
Şanlıurfa,Şanlıurfa Lolaz Dürmiği/Şanlıurfa Lolaz Dürümü,Yemekler ve çorbalar,Meals & soups,304
Şanlıurfa,Şanlıurfa Tepsi Kebabı / Urfa Tepsi Kebabı,Yemekler ve çorbalar,Meals & soups,259
Şanlıurfa,Şanlıurfa Çiğ Köfte,Yemekler ve çorbalar,Meals & soups,188
Afyonkarahisar,Şuhut Keşkeği,Yemekler ve çorbalar,Meals & soups,196
Şırnak,Şırnak Soryaz,Yemekler ve çorbalar,Meals & soups,173
Balıkesir,Avşa Ada Karası Şarabı,Biralar ve diğer alkollü içkiler,Alcoholic beverages,75
Türkiye,Geleneksel Türk Ahududu Likörü,Biralar ve diğer alkollü içkiler,Alcoholic beverages,260
Türkiye,Geleneksel Türk Gül Likörü,Biralar ve diğer alkollü içkiler,Alcoholic beverages,265
Türkiye,Geleneksel Türk Kayısı Likörü,Biralar ve diğer alkollü içkiler,Alcoholic beverages,266
Türkiye,Geleneksel Türk Vişne Likörü,Biralar ve diğer alkollü içkiler,Alcoholic beverages,270
Türkiye,Geleneksel Türk Çilek Likörü,Biralar ve diğer alkollü içkiler,Alcoholic beverages,255
Türkiye,Rakı,Biralar ve diğer alkollü içkiler,Alcoholic beverages,262
Türkiye,Türk Rakısı,Biralar ve diğer alkollü içkiler,Alcoholic beverages,262
Gaziantep,Antep Zahter Balı / Gaziantep Zahter Balı,Bal,Honey,330
Rize,Anzer Balı,Bal,Honey,320
Ardahan,Ardahan Çiçek Balı,Bal,Honey,325
Artvin,Arhavi Kestane Balı,Bal,Honey,345
Rize,Ayder Balı,Bal,Honey,323
Ağrı,Ağrı Geven Balı,Bal,Honey,315
Denizli,Babadağ Kekik Balı,Bal,Honey,326
Bayburt,Bayburt Balı,Bal,Honey,325
Şırnak,Beytüşşebap Balı,Bal,Honey,320
Bingöl,Bingöl Balı,Bal,Honey,325
Bitlis,Bitlis Balı,Bal,Honey,325
Aydın,Dikmen Çiçek Balı / Dikmen Kekik Balı,Bal,Honey,325
Düzce,Düzce Kestane Balı,Bal,Honey,326
Elazığ,Elazığ Geven Balı,Bal,Honey,315
Artvin,Hatila Balı,Bal,Honey,322
Kars,Kars Balı,Bal,Honey,320
Kastamonu,Kastamonu Kestane Balı,Bal,Honey,326
Edirne,Keşan Korudağ Çiçek Balı,Bal,Honey,325
Sakarya,Kocaali Çamdağı Kestane Balı,Bal,Honey,326
Çankırı,Kurşunlu Çiçek Balı,Bal,Honey,325
Kırklareli,Kırklareli Meşe Balı,Bal,Honey,326
Muğla,Marmaris Çam Balı,Bal,Honey,327
Tunceli,Munzur Balı,Bal,Honey,320
Muğla,Muğla Çam Balı,Bal,Honey,327
Siirt,Pervari Balı,Bal,Honey,320
Erzincan,Refahiye Balı,Bal,Honey,320
Samsun,Salıpazarı Kestane Balı,Bal,Honey,326
Batman,Sason Balı,Bal,Honey,330
Sinop,Sinop Kestane Balı,Bal,Honey,328
Yalova,Yalova Kestane Balı,Bal,Honey,326
Karabük,Yenice Ihlamur Balı,Bal,Honey,330
Sivas,Zara Balı,Bal,Honey,324
Kayseri,Özvatan Çiçek Balı,Bal,Honey,325
İstanbul,Şile Kestane Balı,Bal,Honey,326
Afyonkarahisar,Afyon Lokumu,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,376
Gaziantep,Antep Fıstık Ezmesi (Antepfıstığı Ezmesi / Gaziantep Fıstık Ezmesi),"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,523
Gaziantep,Antep Muskası (Gaziantep Muskası),"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,367
Malatya,Arapgir Pohmutu /Pohmut,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,350
Samsun,Bafra Kaymaklı Lokum,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,370
Malatya,Battalgazi Haşhaşlı Dut Pestili,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,388
Ankara,Beypazarı Cevizli Tatlı Sucuk,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,379
Ankara,Beypazarı Havuç Lokumu,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,368
Bolu,Bolu Fındık Şekeri,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,277
İzmir,Bozdağ Kestane Şekeri,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,273
Aydın,Bozdoğan Cevizli Sucuğu,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,381
Mersin,Bozyazı Kavutu,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,266
Burdur,Burdur Ceviz Ezmesi,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,499
Burdur,Burdur Haşhaş Helvası,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,535
Bursa,Bursa Kestane Şekeri,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,275
Diyarbakır,Diyarbakır Badem Ezmesi / Diyarbakır Lebzüniyesi,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,498
Edirne,Edirne Badem Ezmesi,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,515
Elazığ,Elazığ Orciği,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,274
Kayseri,Erkilet Kedi Bacağı,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,300
Giresun,Giresun Fındık Ezmesi,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,526
Gümüşhane,Gümüşhane Dut Pestili,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,300
Gümüşhane,Gümüşhane Kömesi,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,212
Konya,Konya Peynir Şekeri,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,255
Kütahya,Kütahya Bitli Helva,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,550
Malatya,Malatya Köpük Pestili,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,294
Kahramanmaraş,Maraş Fıstık Ezmesi,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,501
Kahramanmaraş,Maraş Samsası,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,413
Mardin,Mardin İmlebbes,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,166
Mersin,Mersin Cezeryesi,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,375
Bilecik,Osmaneli Ayva Lokumu,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,369
Sakarya,Pamukova Ceviz Ezmesi,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,511
Karabük,Safranbolu Lokumu,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,388
Afyonkarahisar,Sandıklı Kürek Helvası,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,540
Mersin,Tarsus Yayla Bandırması,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,251
Siirt,Tillo Heriresi,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,165
Erzurum,Tortum Ekşi Pestili,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,345
Tokat,Zile Kömesi,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,177
Tokat,Zile Pekmezi,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,242
Kastamonu,Çatalzeytin Fındık Şekeri,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,306
Kocaeli,İzmit Pişmaniyesi,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,454
Şırnak,Şırnak Hanuhin / Şırnak Hanuhin Tatlısı,"Çikolata, şekerleme ve türevi ürünler",Chocolate & confectionery,320
Afyonkarahisar,Afyonkarahisar Haşhaş Ezmesi,Diğer ürünler,Other products,524
Yozgat,Akdağmadeni Salebi,Diğer ürünler,Other products,234
Gaziantep,Antep Bulguru / Gaziantep Bulguru,Diğer ürünler,Other products,320
Gaziantep,Antep Firiği,Diğer ürünler,Other products,560
Gaziantep,Antep Menengiç Kahvesi / Gaziantep Menengiç Kahvesi / Antep Melengiç Kahvesi / Gaziantep Melengiç Kahvesi,Diğer ürünler,Other products,285
Gaziantep,Antep Zahter Çayı / Gaziantep Zahter Çayı,Diğer ürünler,Other products,269
Ardahan,Ardahan Kavılca Buğdayı,Diğer ürünler,Other products,304
Balıkesir,Balıkesir Gönen Pirinci,Diğer ürünler,Other products,311
Çanakkale,Biga Pirinci,Diğer ürünler,Other products,326
Bolu,Bolu Kıbrıscık Pirinci,Diğer ürünler,Other products,307
Konya,Bozkır Tahini,Diğer ürünler,Other products,555
İstanbul,Boğaziçi Lüferi,Diğer ürünler,Other products,215
Burdur,Bucak Salebi,Diğer ürünler,Other products,234
Diyarbakır,Diyarbakır İncaz Hoşafı,Diğer ürünler,Other products,93
Elazığ,Elazığ Menceki Buğdayı,Diğer ürünler,Other products,322
Elazığ,Elazığ Çedene Kahvesi,Diğer ürünler,Other products,278
Erzurum,Erzurum Kıtlama Şekeri,Diğer ürünler,Other products,400
Muğla,Fethiye Tahini,Diğer ürünler,Other products,567
Gaziantep,Gaziantep Susamlı Kıtır Helva,Diğer ürünler,Other products,503
Diyarbakır,Karacadağ Pirinci,Diğer ürünler,Other products,266
Kastamonu,Kastamonu Siyez Bulguru,Diğer ürünler,Other products,298
Kastamonu,Kastamonu Siyez Buğdayı,Diğer ürünler,Other products,257
Kastamonu,Kastamonu Siyez Unu,Diğer ürünler,Other products,333
Düzce,Konuralp Pirinci,Diğer ürünler,Other products,284
Konya,Konya Kayısı Hoşafı / Konya Zerdali Hoşafı,Diğer ürünler,Other products,91
Mardin,Kızıltepe Kırmızı Mercimeği,Diğer ürünler,Other products,322
Antalya,Manavgat Altın Susamı,Diğer ürünler,Other products,573
Mardin,Mardin Bulguru,Diğer ürünler,Other products,332
Rize,Rize Çayı,Diğer ürünler,Other products,270
Afyonkarahisar,Sandıklı Haşhaş Ezmesi,Diğer ürünler,Other products,524
İzmir,Seferihisar Topan Karakılçık Buğdayı,Diğer ürünler,Other products,296
Isparta,Sütçüler Kekik Yağı,Diğer ürünler,Other products,774
Kastamonu,Tosya Pirinci,Diğer ürünler,Other products,342
Uşak,Uşak Haşhaş Ezmesi,Diğer ürünler,Other products,515
Van,Van Kahvaltısı,Diğer ürünler,Other products,1350
İstanbul,Çatalca Ormanlı Pirinci,Diğer ürünler,Other products,333
Hakkari,Çukurca Tahini,Diğer ürünler,Other products,546
Edirne,İpsala Pirinci,Diğer ürünler,Other products,321
Şırnak,Şırnak Dergul Tahini,Diğer ürünler,Other products,591
Adana,Adana Bici Bici,Dondurmalar ve yenilebilir buzlar,Ice cream & edible ice,115
Giresun,Görele Dondurması,Dondurmalar ve yenilebilir buzlar,Ice cream & edible ice,170
Kahramanmaraş,Maraş Dondurması,Dondurmalar ve yenilebilir buzlar,Ice cream & edible ice,176
Aydın,Nazilli Kar Helvası,Dondurmalar ve yenilebilir buzlar,Ice cream & edible ice,158
Afyonkarahisar,Afyon Pastırması,İşlenmiş ve işlenmemiş et ürünleri,Meat products,292
Afyonkarahisar,Afyon Sucuğu,İşlenmiş ve işlenmemiş et ürünleri,Meat products,241
Ankara,Ankara Erkeç Pastırması,İşlenmiş ve işlenmemiş et ürünleri,Meat products,304
Ardahan,Ardahan Kaz Eti,İşlenmiş ve işlenmemiş et ürünleri,Meat products,174
Balıkesir,Balıkesir Kuzu Eti,İşlenmiş ve işlenmemiş et ürünleri,Meat products,133
Bartın,Bartın Şapşap Köftesi,İşlenmiş ve işlenmemiş et ürünleri,Meat products,233
İzmir,Bergama Köftesi,İşlenmiş ve işlenmemiş et ürünleri,Meat products,378
Diyarbakır,Diyarbakır Şırdanlı Bastırma,İşlenmiş ve işlenmemiş et ürünleri,Meat products,313
Erzurum,Erzurum Et Kavurması,İşlenmiş ve işlenmemiş et ürünleri,Meat products,295
Erzurum,Erzurum Pastırması,İşlenmiş ve işlenmemiş et ürünleri,Meat products,215
Erzurum,Erzurum Sucuğu,İşlenmiş ve işlenmemiş et ürünleri,Meat products,215
Tekirdağ,Hayrabolu Çerkezmüsellim Köftesi / Hayrabolu Çerkezmüsellim Pabuç Köftesi,İşlenmiş ve işlenmemiş et ürünleri,Meat products,271
Kars,Kars Kaz Eti,İşlenmiş ve işlenmemiş et ürünleri,Meat products,223
Kastamonu,Kastamonu Pastırması,İşlenmiş ve işlenmemiş et ürünleri,Meat products,220
Kayseri,Kayseri Kavurması,İşlenmiş ve işlenmemiş et ürünleri,Meat products,207
Kayseri,Kayseri Pastırması,İşlenmiş ve işlenmemiş et ürünleri,Meat products,171
Kayseri,Kayseri Sucuk İçi,İşlenmiş ve işlenmemiş et ürünleri,Meat products,277
Kayseri,Kayseri Sucuğu,İşlenmiş ve işlenmemiş et ürünleri,Meat products,179
Kırklareli,Kırklareli Kıvırcık Kuzu Eti,İşlenmiş ve işlenmemiş et ürünleri,Meat products,139
Muğla,Milas Ciğer Kavurması,İşlenmiş ve işlenmemiş et ürünleri,Meat products,369
Muğla,Milas Köftesi,İşlenmiş ve işlenmemiş et ürünleri,Meat products,234
Yurtdışı,Prosciutto Di Parma (Parma Ham / Parma Jambonu),İşlenmiş ve işlenmemiş et ürünleri,Meat products,257
Rize,Rize Kavurması,İşlenmiş ve işlenmemiş et ürünleri,Meat products,338
Sinop,Sinop Lakerdası,İşlenmiş ve işlenmemiş et ürünleri,Meat products,208
Sivas,Sivas Pastırması,İşlenmiş ve işlenmemiş et ürünleri,Meat products,261
Eskişehir,Sivrihisar Dövme Sucuğu,İşlenmiş ve işlenmemiş et ürünleri,Meat products,250
Tokat,Tokat Bez Sucuk,İşlenmiş ve işlenmemiş et ürünleri,Meat products,282
Tokat,Tokat Karayaka Kuzu Eti,İşlenmiş ve işlenmemiş et ürünleri,Meat products,204
Sivas,Tonus Köftesi,İşlenmiş ve işlenmemiş et ürünleri,Meat products,229
Van,Van Gölü İnci Kefali,İşlenmiş ve işlenmemiş et ürünleri,Meat products,104
Aydın,İncirliova Deve Sucuğu,İşlenmiş ve işlenmemiş et ürünleri,Meat products,300
Hatay,Antakya Carra Peyniri,Peynirler,Cheese,366
Hatay,Antakya Küflü Sürkü (Çökeleği),Peynirler,Cheese,335
Hatay,Antakya Künefelik Peyniri,Peynirler,Cheese,374
Hatay,Antakya Sürkü (Antakya Çökeleği),Peynirler,Cheese,417
Gaziantep,Antep Peyniri / Gaziantep Peyniri / Antep Sıkma Peyniri,Peynirler,Cheese,330
Konya,Atlantı Dededağ Tulum Peyniri,Peynirler,Cheese,330
Balıkesir,Ayvalık Kelle Peyniri/Ayvalık Sepet Peyniri,Peynirler,Cheese,419
Ağrı,Ağrı Tulum Peyniri,Peynirler,Cheese,379
İzmir,Bergama Tulum Peyniri,Peynirler,Cheese,319
Diyarbakır,Diyarbakır Örgü Peyniri,Peynirler,Cheese,368
Edirne,Edirne Beyaz Peyniri,Peynirler,Cheese,319
Kahramanmaraş,Elbistan Kelle Peyniri,Peynirler,Cheese,319
Erzincan,Erzincan Tulum Peyniri,Peynirler,Cheese,354
Erzurum,Erzurum Civil Peyniri,Peynirler,Cheese,250
Erzurum,Erzurum Küflü Civil Peyniri (Göğermiş Peynir),Peynirler,Cheese,257
Çanakkale,Ezine Peyniri,Peynirler,Cheese,314
Yurtdışı,Gorgonzola,Peynirler,Cheese,292
Yurtdışı,Grana Padano,Peynirler,Cheese,357
Gümüşhane,Gümüşhane Deleme Peyniri,Peynirler,Cheese,297
Ardahan,Hanak Tel Peyniri,Peynirler,Cheese,273
Yurtdışı,Hellim / Halloumi,Peynirler,Cheese,376
Karaman,Karaman Divle Obruğu Tulum Peyniri,Peynirler,Cheese,331
Çorum,Kargı Tulum Peyniri,Peynirler,Cheese,345
Kars,Kars Gravyer Peyniri,Peynirler,Cheese,272
Kars,Kars Kaşarı,Peynirler,Cheese,315
Balıkesir,Kepsut Bükdere Küflü Katık Peyniri,Peynirler,Cheese,347
Kırklareli,Kırklareli Beyaz Peyniri,Peynirler,Cheese,285
Kırklareli,Kırklareli Eski Kaşar Peyniri,Peynirler,Cheese,360
Malatya,Malatya Peyniri,Peynirler,Cheese,312
Tekirdağ,Malkara Eski Kaşar Peyniri,Peynirler,Cheese,328
Balıkesir,Manyas Kelle Peyniri,Peynirler,Cheese,312
Kahramanmaraş,Maraş Parmak /Sıkma Peyniri,Peynirler,Cheese,433
Bolu,Mengen Peyniri,Peynirler,Cheese,341
Muş,Muş Eski Kaşarı,Peynirler,Cheese,290
Yurtdışı,Parmigiano Reggiano (Parmesan Peyniri),Peynirler,Cheese,382
Kayseri,Pınarbaşı Uzunyayla Çerkes Peyniri,Peynirler,Cheese,282
